Frame_ID,User_ID,Model,R,D,Pred_Cost,Real_Cost,Param_a,Param_b,Param_c,Mode
408,1,bicycle,7.529666,7.540777,0.006055,0.006023,-0.145351,0.829448,0.271494,Slow
212,0,bicycle,7.531907,7.548574,0.007468,0.007539,0.790052,-0.350421,0.525119,Slow
409,1,bicycle,7.540777,7.551888,0.006055,0.006117,-0.145225,0.829206,0.271619,Slow
213,0,bicycle,7.548574,7.565241,0.007468,0.00744,0.78991,-0.350188,0.525029,Slow
410,1,bicycle,7.551888,7.563,0.006055,0.006118,-0.14513,0.829068,0.271667,Slow
136,3,bicycle,7.560312,7.593645,0.007866,0.007895,0.672685,-0.150457,0.451498,Fast
411,1,bicycle,7.563,7.574111,0.006055,0.006172,-0.145194,0.829139,0.271658,Slow
214,0,bicycle,7.565241,7.581907,0.007468,0.007402,0.789688,-0.349829,0.524892,Slow
412,1,bicycle,7.574111,7.585222,0.006055,0.006168,-0.145095,0.829001,0.271702,Slow
215,0,bicycle,7.581907,7.598574,0.007468,0.007479,0.78982,-0.350051,0.524978,Slow
413,1,bicycle,7.585222,7.596333,0.006055,0.006119,-0.145285,0.829323,0.271557,Slow
137,3,bicycle,7.593645,7.626979,0.007867,0.007974,0.680068,-0.160479,0.454468,Fast
414,1,bicycle,7.596333,7.607444,0.006055,0.005935,-0.145229,0.829194,0.271636,Slow
216,0,bicycle,7.598574,7.615241,0.007468,0.007484,0.789551,-0.349619,0.524812,Slow
415,1,bicycle,7.607444,7.618555,0.006055,0.006182,-0.145191,0.829149,0.271644,Slow
217,0,bicycle,7.615241,7.631907,0.007468,0.007369,0.78965,-0.349766,0.524867,Slow
416,1,bicycle,7.618555,7.629666,0.006055,0.006119,-0.145287,0.829279,0.271605,Slow
138,3,bicycle,7.626979,7.660312,0.007866,0.00786,0.684214,-0.166577,0.456655,Fast
417,1,bicycle,7.629666,7.640777,0.006055,0.006001,-0.145134,0.828995,0.271746,Slow
218,0,bicycle,7.631907,7.648574,0.007468,0.007491,0.789671,-0.349802,0.524881,Slow
418,1,bicycle,7.640777,7.651888,0.006054,0.006105,-0.144927,0.82863,0.271919,Slow
219,0,bicycle,7.648574,7.665241,0.007468,0.007533,0.789486,-0.349511,0.524771,Slow
419,1,bicycle,7.651888,7.663,0.006054,0.005982,-0.144907,0.828594,0.271936,Slow
139,3,bicycle,7.660312,7.693645,0.007864,0.007885,0.68626,-0.170156,0.458415,Fast
420,1,bicycle,7.663,7.674111,0.006055,0.006098,-0.144957,0.828705,0.271871,Slow
220,0,bicycle,7.665241,7.681907,0.007468,0.007413,0.789337,-0.349262,0.524675,Slow
421,1,bicycle,7.674111,7.685222,0.006055,0.005963,-0.144979,0.828772,0.271823,Slow
221,0,bicycle,7.681907,7.698574,0.007469,0.007496,0.789291,-0.34917,0.524638,Slow
422,1,bicycle,7.685222,7.696333,0.006055,0.005998,-0.145161,0.829101,0.271664,Slow
140,3,bicycle,7.693645,7.726979,0.007865,0.007925,0.685719,-0.16908,0.457778,Fast
423,1,bicycle,7.696333,7.707444,0.006055,0.006104,-0.145067,0.828953,0.271722,Slow
222,0,bicycle,7.698574,7.715241,0.007469,0.007524,0.789431,-0.349392,0.524722,Slow
424,1,bicycle,7.707444,7.718555,0.006055,0.006129,-0.145124,0.829015,0.271716,Slow
223,0,bicycle,7.715241,7.731907,0.00747,0.007506,0.789352,-0.349249,0.524665,Slow
425,1,bicycle,7.718555,7.729666,0.006055,0.006078,-0.145356,0.829408,0.27154,Slow
141,3,bicycle,7.726979,7.760312,0.007899,0.007827,0.722791,-0.22272,0.477717,Fast
426,1,bicycle,7.729666,7.740777,0.006055,0.006035,-0.145524,0.829716,0.27139,Slow
224,0,bicycle,7.731907,7.748574,0.007469,0.007511,0.789297,-0.349177,0.52464,Slow
427,1,bicycle,7.740777,7.751888,0.006055,0.005908,-0.145487,0.829689,0.27138,Slow
225,0,bicycle,7.748574,7.765241,0.00749,0.007476,0.768642,-0.313476,0.510077,Slow
428,1,bicycle,7.751888,7.763,0.006055,0.00604,-0.145431,0.829558,0.27146,Slow
142,3,bicycle,7.760312,7.793645,0.007902,0.007935,0.72515,-0.225317,0.477972,Fast
429,1,bicycle,7.763,7.774111,0.006055,0.006092,-0.145394,0.829524,0.271458,Slow
226,0,bicycle,7.765241,7.781907,0.007469,0.0074,0.789228,-0.349072,0.524601,Slow
430,1,bicycle,7.774111,7.785222,0.006055,0.006033,-0.145208,0.829219,0.271588,Slow
227,0,bicycle,7.781907,7.798574,0.007469,0.007442,0.789445,-0.349415,0.524731,Slow
431,1,bicycle,7.785222,7.796333,0.006055,0.006053,-0.145157,0.829115,0.271645,Slow
143,3,bicycle,7.793645,7.826979,0.007903,0.007832,0.732261,-0.235915,0.481942,Fast
432,1,bicycle,7.796333,7.807444,0.006055,0.006042,-0.144971,0.828811,0.271774,Slow
228,0,bicycle,7.798574,7.815241,0.00747,0.007434,0.789132,-0.348902,0.524534,Slow
433,1,bicycle,7.807444,7.818555,0.006054,0.006032,-0.144809,0.828566,0.271866,Slow
229,0,bicycle,7.815241,7.831907,0.00749,0.007485,0.768687,-0.313545,0.510099,Slow
434,1,bicycle,7.818555,7.829666,0.006054,0.00606,-0.144685,0.828345,0.271971,Slow
144,3,bicycle,7.826979,7.860312,0.007901,0.007979,0.724629,-0.224901,0.478101,Fast
435,1,bicycle,7.829666,7.840777,0.006054,0.006035,-0.144595,0.828171,0.272062,Slow
230,0,bicycle,7.831907,7.848574,0.007491,0.007552,0.768565,-0.313323,0.510012,Slow
436,1,bicycle,7.840777,7.851888,0.006054,0.006155,-0.14456,0.828101,0.2721,Slow
231,0,bicycle,7.848574,7.865241,0.00749,0.007416,0.768629,-0.313452,0.510066,Slow
437,1,bicycle,7.851888,7.863,0.006054,0.005901,-0.144644,0.828207,0.272074,Slow
145,3,bicycle,7.860312,7.893645,0.007903,0.007916,0.723641,-0.222855,0.476877,Fast
438,1,bicycle,7.863,7.874111,0.006054,0.006016,-0.144668,0.828218,0.272087,Slow
232,0,bicycle,7.865241,7.881907,0.00749,0.007499,0.7684,-0.313069,0.509929,Slow
439,1,bicycle,7.874111,7.885222,0.006054,0.005994,-0.144827,0.828488,0.271965,Slow
233,0,bicycle,7.881907,7.898574,0.00749,0.00743,0.76863,-0.313459,0.510074,Slow
440,1,bicycle,7.885222,7.896333,0.006055,0.00607,-0.144996,0.828768,0.271844,Slow
146,3,bicycle,7.893645,7.926979,0.007906,0.007934,0.730468,-0.231926,0.479425,Fast
441,1,bicycle,7.896333,7.907444,0.006055,0.00606,-0.145105,0.828918,0.271798,Slow
234,0,bicycle,7.898574,7.915241,0.00749,0.007448,0.768576,-0.313364,0.510034,Slow
442,1,bicycle,7.907444,7.918555,0.006054,0.006167,-0.144904,0.828571,0.271956,Slow
235,0,bicycle,7.915241,7.931907,0.00749,0.007522,0.76829,-0.312912,0.50988,Slow
443,1,bicycle,7.918555,7.929666,0.006055,0.006191,-0.145093,0.828868,0.271838,Slow
147,3,bicycle,7.926979,7.960312,0.007905,0.00783,0.733446,-0.236806,0.481598,Fast
444,1,bicycle,7.929666,7.940777,0.006054,0.006001,-0.144881,0.828503,0.272004,Slow
236,0,bicycle,7.931907,7.948574,0.007489,0.007422,0.768351,-0.313025,0.509928,Slow
445,1,bicycle,7.940777,7.951888,0.006055,0.006055,-0.14496,0.828672,0.271908,Slow
237,0,bicycle,7.948574,7.965241,0.007489,0.00753,0.7683,-0.312959,0.509913,Slow
446,1,bicycle,7.951888,7.963,0.006055,0.006068,-0.145166,0.829004,0.27177,Slow
148,3,bicycle,7.960312,7.993645,0.007906,0.007976,0.737913,-0.243123,0.483707,Fast
447,1,bicycle,7.963,7.974111,0.006055,0.005999,-0.144981,0.828709,0.27189,Slow
238,0,bicycle,7.965241,7.981907,0.007489,0.007413,0.768103,-0.312619,0.509785,Slow
448,1,bicycle,7.974111,7.985222,0.006054,0.006098,-0.144777,0.828384,0.272024,Slow
239,0,bicycle,7.981907,7.998574,0.007489,0.007527,0.768338,-0.312987,0.509911,Slow
449,1,bicycle,7.985222,7.996333,0.006054,0.006038,-0.144793,0.828397,0.272025,Slow
149,3,bicycle,7.993645,8.026979,0.007909,0.008122,0.743694,-0.251235,0.486345,Fast
450,1,bicycle,7.996333,8.007444,0.006055,0.00598,-0.145022,0.82878,0.271858,Slow
240,0,bicycle,7.998574,8.015241,0.007489,0.007402,0.76833,-0.312997,0.509923,Slow
451,1,bicycle,8.007444,8.018555,0.006054,0.006035,-0.14488,0.828569,0.271935,Slow
241,0,bicycle,8.015241,8.031907,0.007489,0.007454,0.768153,-0.312712,0.50982,Slow
452,1,bicycle,8.018555,8.029666,0.006054,0.005985,-0.144843,0.828542,0.271926,Slow
150,3,bicycle,8.026979,8.060312,0.007907,0.007808,0.737662,-0.242482,0.483255,Fast
453,1,bicycle,8.029666,8.040777,0.006054,0.006126,-0.144696,0.828288,0.272041,Slow
242,0,bicycle,8.031907,8.048574,0.007489,0.007596,0.768428,-0.313148,0.509969,Slow
454,1,bicycle,8.040777,8.051888,0.006054,0.006187,-0.144855,0.828569,0.271909,Slow
243,0,bicycle,8.048574,8.065241,0.007489,0.007585,0.768678,-0.313567,0.51012,Slow
455,1,bicycle,8.051888,8.063,0.006055,0.006072,-0.14504,0.828903,0.271748,Slow
151,3,bicycle,8.060312,8.093645,0.007906,0.007874,0.734719,-0.238246,0.481797,Fast
456,1,bicycle,8.063,8.074111,0.006055,0.006062,-0.144973,0.828806,0.271781,Slow
244,0,bicycle,8.065241,8.081907,0.007468,0.007443,0.789174,-0.349012,0.52458,Slow
457,1,bicycle,8.074111,8.085222,0.006054,0.006065,-0.144779,0.828495,0.271909,Slow
245,0,bicycle,8.081907,8.098574,0.007489,0.007511,0.768747,-0.313672,0.510153,Slow
458,1,bicycle,8.085222,8.096333,0.006054,0.006136,-0.14458,0.828155,0.272063,Slow
152,3,bicycle,8.093645,8.126979,0.007907,0.007929,0.734347,-0.23705,0.480863,Fast
459,1,bicycle,8.096333,8.107444,0.006054,0.006135,-0.14442,0.827861,0.272208,Slow
246,0,bicycle,8.098574,8.115241,0.007488,0.007556,0.768871,-0.31389,0.510239,Slow
460,1,bicycle,8.107444,8.118555,0.006054,0.006046,-0.144229,0.82752,0.272371,Slow
247,0,bicycle,8.115241,8.131907,0.007467,0.007509,0.789312,-0.349249,0.524672,Slow
461,1,bicycle,8.118555,8.129666,0.006054,0.006072,-0.144362,0.827717,0.2723,Slow
153,3,bicycle,8.126979,8.160312,0.007908,0.007984,0.738686,-0.24367,0.483457,Fast
462,1,bicycle,8.129666,8.140777,0.006054,0.006099,-0.144297,0.827573,0.272384,Slow
248,0,bicycle,8.131907,8.148574,0.007467,0.007451,0.789506,-0.349557,0.524789,Slow
463,1,bicycle,8.140777,8.151888,0.006054,0.005975,-0.144181,0.827404,0.272443,Slow
249,0,bicycle,8.148574,8.165241,0.007468,0.007422,0.789666,-0.349808,0.524885,Slow
464,1,bicycle,8.151888,8.163,0.006054,0.006138,-0.143971,0.827053,0.272597,Slow
154,3,bicycle,8.160312,8.193645,0.007906,0.007853,0.735167,-0.23887,0.481995,Fast
465,1,bicycle,8.163,8.174111,0.006053,0.006174,-0.143829,0.826793,0.272725,Slow
250,0,bicycle,8.165241,8.181907,0.007468,0.007521,0.78991,-0.350198,0.525034,Slow
466,1,bicycle,8.174111,8.185222,0.006053,0.006134,-0.143757,0.826642,0.272809,Slow
251,0,bicycle,8.181907,8.198574,0.007468,0.007537,0.789653,-0.349786,0.524876,Slow
467,1,bicycle,8.185222,8.196333,0.006053,0.005967,-0.14373,0.826559,0.272868,Slow
155,3,bicycle,8.193645,8.226979,0.007904,0.007641,0.7289,-0.230366,0.479451,Fast
468,1,bicycle,8.196333,8.207444,0.006053,0.005916,-0.143739,0.826582,0.272853,Slow
252,0,bicycle,8.198574,8.215241,0.007468,0.007573,0.78939,-0.34936,0.524713,Slow
469,1,bicycle,8.207444,8.218555,0.006053,0.006103,-0.143584,0.826347,0.272942,Slow
253,0,bicycle,8.215241,8.231907,0.007467,0.007364,0.789544,-0.349619,0.524813,Slow
470,1,bicycle,8.218555,8.229666,0.006053,0.006,-0.143659,0.826507,0.27285,Slow
156,3,bicycle,8.226979,8.260312,0.007905,0.008031,0.731128,-0.233246,0.480201,Fast
471,1,bicycle,8.229666,8.240777,0.006053,0.006073,-0.143499,0.826217,0.272991,Slow
254,0,bicycle,8.231907,8.248574,0.007415,0.007343,0.760148,-0.30243,0.508913,Slow
472,1,bicycle,8.240777,8.251888,0.006053,0.00616,-0.143309,0.825903,0.273128,Slow
255,0,bicycle,8.248574,8.265241,0.007415,0.007481,0.760249,-0.302592,0.508961,Slow
473,1,bicycle,8.251888,8.263,0.006053,0.006007,-0.143488,0.826225,0.272972,Slow
157,3,bicycle,8.260312,8.293645,0.007906,0.007977,0.732899,-0.235229,0.480446,Fast
474,1,bicycle,8.263,8.274111,0.006053,0.006027,-0.143705,0.826596,0.272805,Slow
256,0,bicycle,8.265241,8.281907,0.007414,0.007326,0.760568,-0.303123,0.509164,Slow
475,1,bicycle,8.274111,8.285222,0.006053,0.006073,-0.14362,0.82642,0.272902,Slow
257,0,bicycle,8.281907,8.298574,0.007415,0.007486,0.760286,-0.302652,0.508981,Slow
476,1,bicycle,8.285222,8.296333,0.006053,0.005963,-0.143756,0.826638,0.272813,Slow
158,3,bicycle,8.293645,8.326979,0.007906,0.007745,0.732647,-0.234773,0.480214,Slow
477,1,bicycle,8.296333,8.307444,0.006053,0.006001,-0.143769,0.826652,0.272811,Slow
258,0,bicycle,8.298574,8.315241,0.007415,0.007403,0.760117,-0.302373,0.508888,Slow
478,1,bicycle,8.307444,8.318555,0.006053,0.006055,-0.14376,0.8266,0.272856,Slow
259,0,bicycle,8.315241,8.331907,0.007415,0.007385,0.760189,-0.3025,0.508946,Slow
479,1,bicycle,8.318555,8.329666,0.006053,0.006032,-0.143546,0.826243,0.273012,Slow
159,3,bicycle,8.326979,8.360312,0.007906,0.00785,0.732037,-0.233991,0.480018,Slow
480,1,bicycle,8.329666,8.340777,0.006053,0.006095,-0.143326,0.825869,0.273179,Slow
260,0,bicycle,8.331907,8.348574,0.007468,0.007481,0.789448,-0.349448,0.524747,Slow
481,1,bicycle,8.340777,8.351888,0.006053,0.006245,-0.14351,0.826196,0.273025,Slow
261,0,bicycle,8.348574,8.365241,0.007473,0.00739,0.789577,-0.349539,0.524761,Fast
482,1,bicycle,8.351888,8.363,0.006053,0.00606,-0.143672,0.826458,0.272916,Slow
160,3,bicycle,8.360312,8.393645,0.007869,0.007971,0.695923,-0.182193,0.461068,Slow
483,1,bicycle,8.363,8.374111,0.006053,0.005995,-0.14384,0.826757,0.272774,Slow
262,0,bicycle,8.365241,8.381907,0.007493,0.007539,0.767593,-0.311626,0.509387,Fast
484,1,bicycle,8.374111,8.385222,0.006053,0.006152,-0.14384,0.826788,0.272742,Slow
263,0,bicycle,8.381907,8.398574,0.007373,0.00746,0.741627,-0.27906,0.501001,Fast
485,1,bicycle,8.385222,8.396333,0.006053,0.005943,-0.143776,0.826662,0.272807,Slow
161,3,bicycle,8.393645,8.426979,0.007906,0.00804,0.732807,-0.235018,0.480313,Slow
486,1,bicycle,8.396333,8.407444,0.006054,0.005957,-0.143954,0.82698,0.272655,Slow
264,0,bicycle,8.398574,8.415241,0.00737,0.007415,0.742268,-0.280272,0.501482,Fast
487,1,bicycle,8.407444,8.418555,0.006054,0.006012,-0.14403,0.827131,0.272575,Slow
265,0,bicycle,8.415241,8.431907,0.007365,0.007352,0.744337,-0.283923,0.502855,Fast
488,1,bicycle,8.418555,8.429666,0.006054,0.006034,-0.144094,0.827202,0.272566,Slow
162,3,bicycle,8.426979,8.460312,0.007906,0.007992,0.73225,-0.234199,0.480013,Slow
489,1,bicycle,8.429666,8.440777,0.006054,0.006011,-0.144123,0.827281,0.272513,Slow
266,0,bicycle,8.431907,8.448574,0.007364,0.007286,0.743831,-0.283147,0.502598,Fast
490,1,bicycle,8.440777,8.451888,0.006054,0.006052,-0.14431,0.827576,0.272394,Slow
267,0,bicycle,8.448574,8.465241,0.007367,0.00729,0.741968,-0.280016,0.50147,Fast
491,1,bicycle,8.451888,8.463,0.006054,0.006073,-0.144457,0.82783,0.272278,Slow
163,3,bicycle,8.460312,8.493645,0.007906,0.007889,0.731764,-0.233605,0.47989,Slow
268,0,bicycle,8.465241,8.481907,0.00737,0.007302,0.740514,-0.277492,0.500537,Fast
269,0,bicycle,8.481907,8.498574,0.007371,0.00737,0.740867,-0.278003,0.500693,Fast
164,3,bicycle,8.493645,8.526979,0.007869,0.007874,0.695113,-0.181131,0.460783,Slow
270,0,bicycle,8.498574,8.515241,0.00737,0.007376,0.739758,-0.276298,0.500135,Fast
271,0,bicycle,8.515241,8.531907,0.007375,0.00742,0.739166,-0.274992,0.499564,Fast
165,3,bicycle,8.526979,8.560312,0.007869,0.00786,0.694573,-0.180444,0.460617,Slow
272,0,bicycle,8.531907,8.548574,0.007381,0.007288,0.737785,-0.272339,0.498499,Fast
273,0,bicycle,8.548574,8.565241,0.007387,0.007455,0.737553,-0.271661,0.498151,Fast
166,3,bicycle,8.560312,8.593645,0.007869,0.007942,0.694307,-0.180059,0.460485,Slow
274,0,bicycle,8.565241,8.581907,0.007382,0.007418,0.738976,-0.274222,0.49913,Fast
275,0,bicycle,8.581907,8.598574,0.007381,0.007364,0.73794,-0.272602,0.498594,Fast
167,3,bicycle,8.593645,8.626979,0.007869,0.007812,0.69414,-0.179793,0.460372,Slow
276,0,bicycle,8.598574,8.615241,0.007378,0.007316,0.739767,-0.275747,0.499746,Fast
277,0,bicycle,8.615241,8.631907,0.007378,0.007443,0.741174,-0.277972,0.500498,Fast
168,3,bicycle,8.626979,8.660312,0.007869,0.007816,0.694432,-0.180246,0.460555,Slow
278,0,bicycle,8.631907,8.648574,0.007387,0.007371,0.738932,-0.273882,0.498911,Fast
279,0,bicycle,8.648574,8.665241,0.00739,0.007389,0.736836,-0.270291,0.497599,Fast
169,3,bicycle,8.660312,8.693645,0.007868,0.007934,0.69426,-0.180109,0.460594,Slow
280,0,bicycle,8.665241,8.681907,0.007395,0.007416,0.735073,-0.267133,0.496397,Fast
281,0,bicycle,8.681907,8.698574,0.00739,0.007342,0.736855,-0.270325,0.497612,Fast
170,3,bicycle,8.693645,8.726979,0.007868,0.007865,0.693884,-0.17969,0.460545,Slow
282,0,bicycle,8.698574,8.715241,0.007389,0.007375,0.73807,-0.27234,0.498322,Fast
283,0,bicycle,8.715241,8.731907,0.007385,0.00743,0.738007,-0.27247,0.498457,Fast
171,3,bicycle,8.726979,8.760312,0.007868,0.007957,0.694205,-0.180152,0.460706,Slow
284,0,bicycle,8.731907,8.748574,0.007385,0.007425,0.737477,-0.271604,0.498157,Fast
285,0,bicycle,8.748574,8.765241,0.007387,0.007427,0.736414,-0.269776,0.497491,Fast
172,3,bicycle,8.760312,8.793645,0.007868,0.007824,0.693738,-0.179476,0.460472,Slow
286,0,bicycle,8.765241,8.781907,0.007381,0.007321,0.737369,-0.271686,0.498283,Fast
287,0,bicycle,8.781907,8.798574,0.007384,0.007372,0.73559,-0.268584,0.497143,Fast
173,3,bicycle,8.793645,8.826979,0.007868,0.007864,0.693117,-0.178665,0.460259,Slow
288,0,bicycle,8.798574,8.815241,0.007382,0.007361,0.73726,-0.271462,0.498189,Fast
289,0,bicycle,8.815241,8.831907,0.007375,0.007397,0.738696,-0.274263,0.499323,Fast
174,3,bicycle,8.826979,8.860312,0.007868,0.007808,0.692509,-0.177836,0.460009,Slow
290,0,bicycle,8.831907,8.848574,0.007375,0.007393,0.737357,-0.272034,0.498537,Fast
291,0,bicycle,8.848574,8.865241,0.007372,0.00738,0.737044,-0.271731,0.498505,Fast
175,3,bicycle,8.860312,8.893645,0.007867,0.007868,0.692255,-0.17758,0.460008,Slow
292,0,bicycle,8.865241,8.881907,0.007373,0.0075,0.736837,-0.271354,0.498362,Fast
293,0,bicycle,8.881907,8.898574,0.007377,0.007362,0.735575,-0.268991,0.497444,Fast
176,3,bicycle,8.893645,8.926979,0.007867,0.007772,0.69273,-0.178195,0.460164,Slow
294,0,bicycle,8.898574,8.915241,0.00737,0.007349,0.736764,-0.271427,0.498453,Fast
295,0,bicycle,8.915241,8.931907,0.007367,0.007307,0.736675,-0.271562,0.498593,Fast
177,3,bicycle,8.926979,8.960312,0.007868,0.007836,0.692261,-0.177495,0.459904,Slow
296,0,bicycle,8.931907,8.948574,0.00736,0.007282,0.737592,-0.273611,0.499478,Fast
297,0,bicycle,8.948574,8.965241,0.007354,0.007292,0.738183,-0.275145,0.500187,Fast
178,3,bicycle,8.960312,8.993645,0.007868,0.007775,0.691975,-0.177056,0.459733,Slow
298,0,bicycle,8.965241,8.981907,0.007351,0.007314,0.73803,-0.275192,0.500293,Fast
299,0,bicycle,8.981907,8.998574,0.007346,0.007412,0.737959,-0.27557,0.500572,Fast
179,3,bicycle,8.993645,9.026979,0.007867,0.007912,0.692063,-0.177278,0.459884,Slow
300,0,bicycle,8.998574,9.015241,0.007352,0.007354,0.738155,-0.275301,0.500303,Fast
301,0,bicycle,9.015241,9.031907,0.007359,0.007369,0.736629,-0.272145,0.499005,Fast
180,3,bicycle,9.026979,9.060312,0.007867,0.007913,0.691564,-0.176675,0.459768,Slow
302,0,bicycle,9.031907,9.048574,0.007359,0.007355,0.735872,-0.27086,0.498546,Fast
303,0,bicycle,9.048574,9.065241,0.007355,0.007373,0.736991,-0.273105,0.499451,Fast
181,3,bicycle,9.060312,9.093645,0.007867,0.007756,0.691066,-0.176041,0.459616,Slow
304,0,bicycle,9.065241,9.081907,0.007348,0.007419,0.737817,-0.27511,0.500344,Fast
305,0,bicycle,9.081907,9.098574,0.007354,0.007253,0.736775,-0.272834,0.499382,Fast
182,3,bicycle,9.093645,9.126979,0.007867,0.007953,0.691169,-0.17614,0.459612,Slow
306,0,bicycle,9.098574,9.115241,0.007361,0.007422,0.735525,-0.27019,0.498284,Fast
307,0,bicycle,9.115241,9.131907,0.00736,0.007233,0.734482,-0.268479,0.497693,Fast
183,3,bicycle,9.126979,9.160312,0.007867,0.008027,0.691776,-0.177005,0.459903,Slow
308,0,bicycle,9.131907,9.148574,0.007366,0.007368,0.733901,-0.266977,0.497002,Fast
309,0,bicycle,9.148574,9.165241,0.007361,0.007473,0.734583,-0.268552,0.497689,Fast
184,3,bicycle,9.160312,9.193645,0.007867,0.00787,0.692329,-0.17776,0.46013,Slow
310,0,bicycle,9.165241,9.181907,0.007359,0.007394,0.733786,-0.267413,0.497349,Fast
311,0,bicycle,9.181907,9.198574,0.007361,0.00738,0.732409,-0.264939,0.496433,Fast
185,3,bicycle,9.193645,9.226979,0.007867,0.007826,0.691988,-0.177391,0.4601,Slow
312,0,bicycle,9.198574,9.215241,0.007391,0.007494,0.718681,-0.235321,0.485179,Fast
313,0,bicycle,9.215241,9.231907,0.007368,0.007332,0.731351,-0.262529,0.495398,Fast
186,3,bicycle,9.226979,9.260312,0.007867,0.008048,0.691397,-0.176591,0.459866,Slow
314,0,bicycle,9.231907,9.248574,0.007392,0.007415,0.718225,-0.234376,0.484779,Fast
315,0,bicycle,9.248574,9.265241,0.007389,0.007419,0.71901,-0.235602,0.485265,Fast
187,3,bicycle,9.260312,9.293645,0.007866,0.007782,0.691102,-0.176245,0.459809,Slow
316,0,bicycle,9.265241,9.281907,0.007391,0.007364,0.718343,-0.234823,0.484999,Fast
317,0,bicycle,9.281907,9.298574,0.007394,0.007372,0.718242,-0.233809,0.484462,Fast
188,3,bicycle,9.293645,9.326979,0.007866,0.007867,0.69108,-0.176325,0.459926,Slow
318,0,bicycle,9.298574,9.315241,0.0074,0.007371,0.717799,-0.232233,0.483703,Fast
319,0,bicycle,9.315241,9.331907,0.007395,0.0074,0.718408,-0.233916,0.48447,Fast
189,3,bicycle,9.326979,9.360312,0.007866,0.007877,0.690982,-0.176239,0.45994,Slow
320,0,bicycle,9.331907,9.348574,0.007396,0.007425,0.717689,-0.233093,0.484203,Fast
321,0,bicycle,9.348574,9.365241,0.007402,0.007409,0.716996,-0.231566,0.483519,Fast
190,3,bicycle,9.360312,9.393645,0.007866,0.007952,0.691103,-0.176468,0.460063,Slow
322,0,bicycle,9.365241,9.381907,0.007407,0.007443,0.716103,-0.22959,0.482668,Fast
323,0,bicycle,9.381907,9.398574,0.00741,0.007307,0.715963,-0.229359,0.482549,Fast
191,3,bicycle,9.393645,9.426979,0.007866,0.007889,0.691692,-0.17727,0.460304,Slow
324,0,bicycle,9.398574,9.415241,0.007395,0.007384,0.72565,-0.250501,0.490427,Fast
325,0,bicycle,9.415241,9.431907,0.0074,0.007348,0.724199,-0.247571,0.48925,Fast
192,3,bicycle,9.426979,9.460312,0.007865,0.007834,0.691588,-0.177236,0.460384,Slow
326,0,bicycle,9.431907,9.448574,0.007418,0.007433,0.714537,-0.226208,0.481177,Fast
327,0,bicycle,9.448574,9.465241,0.00742,0.007435,0.71461,-0.226407,0.481233,Fast
193,3,bicycle,9.460312,9.493645,0.007865,0.007804,0.691839,-0.177675,0.460599,Slow
328,0,bicycle,9.465241,9.481907,0.007419,0.007413,0.714438,-0.2264,0.481289,Fast
329,0,bicycle,9.481907,9.498574,0.007395,0.007421,0.726123,-0.251369,0.490744,Fast
194,3,bicycle,9.493645,9.526979,0.007865,0.007843,0.691623,-0.177478,0.460622,Slow
330,0,bicycle,9.498574,9.515241,0.007401,0.007452,0.725453,-0.249906,0.490103,Fast
331,0,bicycle,9.515241,9.531907,0.007404,0.007401,0.724912,-0.248801,0.489645,Fast
195,3,bicycle,9.526979,9.560312,0.007865,0.007801,0.692049,-0.178041,0.460777,Slow
332,0,bicycle,9.531907,9.548574,0.007408,0.007353,0.725388,-0.249618,0.489891,Fast
196,3,bicycle,9.560312,9.593645,0.007865,0.007868,0.692249,-0.178383,0.460939,Slow
197,3,bicycle,9.593645,9.626979,0.007864,0.007828,0.692175,-0.178393,0.461036,Slow
198,3,bicycle,9.626979,9.660312,0.007865,0.007769,0.692385,-0.178589,0.461016,Slow
199,3,bicycle,9.660312,9.693645,0.007865,0.007945,0.69264,-0.178863,0.461035,Slow
200,3,bicycle,9.693645,9.726979,0.007865,0.007833,0.692276,-0.178289,0.460797,Slow
201,3,bicycle,9.726979,9.760312,0.007865,0.007784,0.691995,-0.177856,0.460626,Slow
202,3,bicycle,9.760312,9.793645,0.007865,0.007854,0.691978,-0.177942,0.460745,Slow
203,3,bicycle,9.793645,9.826979,0.007865,0.00787,0.691694,-0.177459,0.460519,Slow
204,3,bicycle,9.826979,9.860312,0.007865,0.007754,0.691143,-0.176675,0.460256,Slow
205,3,bicycle,9.860312,9.893645,0.007865,0.007886,0.691535,-0.177293,0.460513,Slow
206,3,bicycle,9.893645,9.926979,0.007865,0.007798,0.691889,-0.177693,0.460561,Slow
207,3,bicycle,9.926979,9.960312,0.007865,0.007974,0.691525,-0.177262,0.460489,Slow
208,3,bicycle,9.960312,9.993645,0.007865,0.007899,0.691027,-0.176547,0.460246,Slow
